AOIID,Name,Type,CenterX,CenterY,Area,CreateTime,UpdateTime,geometry
G00AOI00000WS6XP,山东省杂技团宿舍,3110,117.050429,36.656125,3526.112475,2023/8/24 16:37,2023/8/24 16:37,"POLYGON ((117.05082901333333 36.65634599222222, 117.05086201333334 36.65587999222222, 117.05013701333333 36.65586799222223, 117.05012801333334 36.65610999222223, 117.04993301333333 36.65610499222222, 117.04992501333334 36.65635099222222, 117.05082901333333 36.65634599222222))"
G00AOI000006CGT6,山东省标准化研究院,3470,117.037927,36.650428,3512.378825,2020/3/16 18:45,2020/3/16 18:45,"POLYGON ((117.03793301333334 36.65021699222222, 117.03791001333333 36.650214992222224, 117.03748501333334 36.65022499222222, 117.03744601333332 36.65022799222223, 117.03743001333332 36.65023399222222, 117.03742301333334 36.650242992222225, 117.03742101333334 36.650253992222225, 117.03743759666666 36.65052618666667, 117.03743801333333 36.650532992222224, 117.03743801333333 36.650557992222225, 117.03744001333334 36.65058599222222, 117.03745001333333 36.65060199222222, 117.03747001333333 36.65060999222222, 117.03749601333334 36.65061499222222, 117.03753701333333 36.650617992222216, 117.03840501333333 36.650622992222225, 117.03843301333333 36.65061699222222, 117.03844501333334 36.65060899222222, 117.03844801333332 36.650600992222216, 117.03844801333332 36.65058799222223, 117.03844001333333 36.65029499222222, 117.03843701333334 36.65027799222222, 117.03842501333332 36.650267992222226, 117.03840701333333 36.650259992222225, 117.0383845411111 36.65025749222222, 117.03838001333332 36.65025699222222, 117.03835001333331 36.65025699222222, 117.03799601333333 36.65025699222222, 117.03798301333332 36.65025699222222, 117.03797501333332 36.650253992222225, 117.03796901333334 36.65024699222222, 117.03796401333332 36.65023599222222, 117.03794901333332 36.65022199222222, 117.03793301333334 36.65021699222222))"
G00AOI0000072KMY,济南市历下区文化东路军休所,3350,117.060788,36.652978,3491.869361,2022/1/28 13:55,2022/1/28 13:55,"POLYGON ((117.06139701333333 36.653133992222216, 117.06144801333333 36.652817992222225, 117.06069901333333 36.652809992222224, 117.06069801333332 36.65286999222222, 117.06007601333333 36.65286199222222, 117.06007901333334 36.65311199222222, 117.06139701333333 36.653133992222216))"
G00AOI000002LHPT,历山名郡C1座,3530,117.037022,36.653581,3473.530523,2017/6/6 14:51,2019/6/27 10:50,"POLYGON ((117.03735101333334 36.65393999222222, 117.03718301333333 36.65316699222222, 117.03672301333333 36.65321999222222, 117.03681801333333 36.653963992222224, 117.03735101333334 36.65393999222222))"
G00AOI00000P5WJO,路桥大厦,3530,117.062269,36.651024,3473.130072,2023/5/24 10:03,2023/5/24 10:03,"POLYGON ((117.06264001333332 36.65082399222222, 117.06207001333333 36.650709992222225, 117.06201401333333 36.65078299222222, 117.06190001333333 36.650786992222216, 117.06190101333333 36.65119799222222, 117.06216701333334 36.65132999222222, 117.06266101333333 36.651238992222225, 117.06264001333332 36.65082399222222))"
G00AOI0000062F1C,山东电视大厦,3930,117.021365,36.649008,3439.715163,2018/1/3 10:24,2018/1/3 10:24,"POLYGON ((117.02147901333333 36.64923399222222, 117.02146901333333 36.64913899222222, 117.02188501333333 36.64913899222222, 117.02189995777778 36.648817297777775, 117.02190001333332 36.64881599222222, 117.02090201333333 36.64881199222222, 117.02090229111111 36.648851047777775, 117.02090501333333 36.64924199222222, 117.02147901333333 36.64923399222222))"
G00AOI000006LSQ8,水云间(山师东路),3920,117.044455,36.657135,3350.136996,2021/8/18 17:30,2023/6/5 20:01,"POLYGON ((117.04416701333332 36.65685499222222, 117.04415401333334 36.65685499222222, 117.04414201333333 36.65685799222222, 117.04413101333333 36.65686299222222, 117.04412401333333 36.65686999222223, 117.04412301333333 36.65688399222222, 117.04412401333333 36.65737599222222, 117.04412601333333 36.65739199222222, 117.04414201333333 36.65740399222222, 117.04416201333335 36.65740999222222, 117.04473701333333 36.65741799222222, 117.04476401333334 36.65741399222222, 117.04477701333332 36.65740099222222, 117.04478301333333 36.65738799222222, 117.04478801333333 36.65688299222222, 117.04478501333332 36.65687499222222, 117.04478001333334 36.65686699222222, 117.04477201333334 36.656861992222225, 117.04476101333334 36.65685799222222, 117.04416701333332 36.65685499222222))"
G00AOI000006VZFC,自来水公司宿舍,3110,117.034733,36.654367,3310.765378,2021/12/1 17:10,2021/12/1 17:10,"POLYGON ((117.03527401333332 36.65430599222223, 117.03431901333333 36.65406599222222, 117.03423301333332 36.65444099222222, 117.03509701333333 36.65466399222222, 117.03527401333332 36.65430599222223))"
G00AOI0000066YYK,将军楼,3930,117.025263,36.647389,3284.922634,2018/10/24 10:05,2021/11/2 20:50,"POLYGON ((117.02574201333333 36.64764399222222, 117.02558001333334 36.64736399222222, 117.02552101333333 36.647372992222216, 117.02536601333333 36.647053992222226, 117.02491201333333 36.64707399222222, 117.02498101333335 36.64765299222222, 117.02571801333332 36.647664992222225, 117.02574201333333 36.64764399222222))"
G00AOI000001YJK7,舜荷苑,3110,117.035344,36.655237,3268.404029,2015/7/21 20:11,2019/7/12 13:50,"POLYGON ((117.03555301333333 36.65545799222222, 117.03555001333334 36.655324992222226, 117.03591101333333 36.65534099222222, 117.03592001333332 36.65511799222222, 117.03495501333333 36.65499799222222, 117.03490801333334 36.65502099222222, 117.03491101333333 36.65545699222222, 117.03555301333333 36.65545799222222))"
G00AOI000006460Z,大众日报社-幼儿园,3410,117.050203,36.648009,3218.183828,2018/5/18 17:28,2018/5/18 17:28,"POLYGON ((117.05056701333334 36.648168992222224, 117.05055801333333 36.64775999222223, 117.04984501333334 36.64776399222222, 117.04984601333334 36.648258992222225, 117.05050301333333 36.648255992222225, 117.05055301333333 36.64821299222222, 117.05056701333334 36.648168992222224))"
G00AOI000002GU5C,人才公寓,3110,117.048776,36.645338,3210.161155,2016/8/29 11:10,2023/7/16 5:57,"POLYGON ((117.04889001333332 36.64500999222222, 117.04849301333333 36.64500799222222, 117.04844701333333 36.64559799222222, 117.04874701333333 36.64560199222222, 117.04921501333334 36.64560199222222, 117.04921001333332 36.64554399222222, 117.04889001333332 36.64500999222222))"
G00AOI00000P53I7,山东欧曼谛时尚美业学校,3410,117.059035,36.655844,3137.770529,2023/5/20 17:47,2023/5/20 17:47,"POLYGON ((117.05952154111111 36.65578543666667, 117.05951601333334 36.65563899222222, 117.0588968188889 36.65564677, 117.05887801333334 36.65564699222222, 117.05888201333333 36.655747992222224, 117.05846401333334 36.655747992222224, 117.0584698188889 36.65600302, 117.05847001333333 36.656011992222226, 117.05953001333333 36.65600899222222, 117.05952981888889 36.65600352, 117.05952154111111 36.65578543666667))"
G00AOI0000063ZT8,铭尚商城,3920,117.038801,36.655239,3125.597727,2018/5/12 17:38,2018/5/12 17:38,"POLYGON ((117.03918348555555 36.65509699222222, 117.03835601333333 36.65509699222222, 117.03827701333333 36.655122992222225, 117.03821301333333 36.655147992222226, 117.03815501333334 36.65519999222222, 117.03820301333333 36.655387992222224, 117.03886215222222 36.65537663111111, 117.03942201333334 36.65536699222222, 117.03942201333334 36.65509699222222, 117.03918348555555 36.65509699222222))"
G00AOI00001MGAK3,山东师范大学千佛山校区排球场,3510,117.042899,36.651135,3024.542997,2024/6/15 16:11,2024/6/15 16:11,"POLYGON ((117.04315101333333 36.65081499222222, 117.04263701333333 36.65080999222222, 117.04264401333332 36.65145399222222, 117.04316301333333 36.65145799222222, 117.04315101333333 36.65081499222222))"
G00AOI0000067UFC,苏氏康复老年公寓,3350,117.044271,36.645138,2873.281718,2018/12/6 8:55,2023/7/16 19:21,"POLYGON ((117.04465501333333 36.64493499222222, 117.04388701333333 36.64492899222222, 117.04389201333332 36.64534399222222, 117.04465101333334 36.64534699222222, 117.04465501333333 36.64493499222222))"
G00AOI0000065XB4,山东省盐务局,3520,117.057259,36.655322,2830.060309,2018/9/2 13:35,2021/6/11 15:00,"POLYGON ((117.05749901333333 36.655041992222216, 117.05748901333334 36.65503999222222, 117.05700301333334 36.655041992222216, 117.05699201333333 36.655041992222216, 117.05698201333333 36.65504699222222, 117.05697901333333 36.65505799222222, 117.05698701333333 36.65558799222222, 117.05699201333333 36.65559699222222, 117.05700001333332 36.65560299222222, 117.05701001333333 36.65560499222222, 117.05750501333333 36.655603992222225, 117.05751901333333 36.65560099222222, 117.05752601333333 36.65559499222222, 117.05753001333333 36.65558499222222, 117.05752701333333 36.65549099222222, 117.05754701333333 36.65542399222222, 117.05753201333334 36.65508799222222, 117.05751901333333 36.65505999222222, 117.05751401333332 36.655051992222226, 117.05750901333333 36.65504699222222, 117.05749901333333 36.655041992222216))"
G00AOI00000610ZA,文东商场,3920,117.04348,36.655255,2783.398662,2017/11/9 17:00,2023/10/10 16:17,"POLYGON ((117.04388601333333 36.65541599222222, 117.04389201333332 36.655055992222216, 117.04310601333334 36.655060992222225, 117.04310701333333 36.65549099222222, 117.04344001333332 36.65549299222222, 117.04344201333332 36.655418992222216, 117.04388601333333 36.65541599222222))"
G00AOI000002FRNW,新航大厦,3930,117.038762,36.656606,2745.997445,2016/5/6 13:46,2019/5/18 16:30,"POLYGON ((117.03910501333331 36.65681199222222, 117.03901901333334 36.65632399222222, 117.03843601333332 36.65639299222222, 117.03842001333334 36.65641999222222, 117.03851301333333 36.65689399222222, 117.03910501333331 36.65681199222222))"
G00AOI000006J5AV,山东盐业大厦,3530,117.05726,36.655323,2710.73045,2021/6/11 15:00,2021/6/11 15:00,"POLYGON ((117.05750301333332 36.655052992222224, 117.05748601333332 36.65504699222222, 117.05700301333334 36.65504899222222, 117.05699501333334 36.65505099222222, 117.05698901333332 36.65505499222222, 117.05698601333334 36.65506399222222, 117.05699201333333 36.655581992222224, 117.05699801333333 36.655593992222215, 117.05701101333332 36.65559799222222, 117.05749501333332 36.65559999222222, 117.05750601333334 36.65559999222222, 117.05751601333333 36.655595992222224, 117.05752201333333 36.655589992222225, 117.05752601333333 36.65558099222223, 117.05752201333333 36.65549499222222, 117.05754101333333 36.65542499222222, 117.05752601333333 36.65508699222222, 117.05751801333332 36.65507399222222, 117.05751001333333 36.655060992222225, 117.05750301333332 36.655052992222224))"
G00AOI0000060MQV,山东省交通厅港航局,3520,117.026784,36.64242,2704.92846,2017/11/1 10:13,2017/11/1 10:13,"POLYGON ((117.02706801333332 36.642176992222225, 117.02649101333334 36.642163992222216, 117.02647401333334 36.64263099222222, 117.02665101333334 36.64266899222222, 117.02708001333335 36.64267699222222, 117.02708401333334 36.64222699222222, 117.02706801333332 36.642176992222225))"
G00AOI00000685Y1,济南市历下区科学院幼儿园,3490,117.046952,36.644994,2656.624053,2018/12/21 19:05,2020/12/21 23:10,"POLYGON ((117.04699476333333 36.644697047777775, 117.04671801333333 36.64469199222222, 117.04669701333333 36.64528799222222, 117.04703940222221 36.64529579777778, 117.04718001333333 36.64529899222222, 117.04721201333334 36.64470099222222, 117.04699476333333 36.644697047777775))"
G00AOI0000078SFS,齐源大厦B座,3530,117.058224,36.64968,2607.555149,2022/3/31 9:35,2022/3/31 9:35,"POLYGON ((117.05870701333333 36.64967099222222, 117.05796601333331 36.64938599222222, 117.05776701333333 36.649794992222226, 117.05798001333334 36.64984499222222, 117.05870001333332 36.64986499222222, 117.05870701333333 36.64967099222222))"
G00AOI000002L5TG,艺高学苑教育大厦,3530,117.05538,36.656148,2585.157194,2017/5/17 17:13,2019/7/17 17:10,"POLYGON ((117.05564501333333 36.65640899222222, 117.05565001333333 36.65587799222222, 117.05511201333333 36.65588799222222, 117.05511001333332 36.65641599222222, 117.05564501333333 36.65640899222222))"
G00AOI000006I7H8,警官培训学院宿舍,3110,117.055193,36.653734,2507.119298,2021/5/14 15:20,2021/5/14 15:20,"POLYGON ((117.05564401333334 36.65359299222222, 117.05563901333332 36.65358199222222, 117.05563101333333 36.65357699222223, 117.05561701333333 36.65357499222222, 117.05477801333333 36.65358899222222, 117.05475801333333 36.65358799222222, 117.05474701333334 36.65359299222222, 117.05473601333333 36.653602992222226, 117.05473501333333 36.65361799222222, 117.05473601333333 36.65385399222222, 117.05473701333332 36.65387099222222, 117.05474301333332 36.65387899222222, 117.05475601333333 36.65388699222222, 117.05477401333334 36.65388699222222, 117.05559201333332 36.65388399222222, 117.05561901333333 36.65388299222222, 117.05563601333333 36.65387799222222, 117.05564601333333 36.65386999222222, 117.05564701333333 36.65385799222222, 117.05564401333334 36.653606992222215, 117.05564401333334 36.65359299222222))"
G00AOI0000067Y9X,国曜琴岛律师楼,3530,117.05622,36.64977,2504.994177,2018/12/12 9:25,2021/9/7 16:35,"POLYGON ((117.05636601333333 36.64959499222223, 117.05636301333334 36.649521992222226, 117.05611101333334 36.64952999222223, 117.05611101333334 36.64947599222222, 117.05594701333334 36.649472992222215, 117.05593901333333 36.650003992222224, 117.05654901333332 36.650001992222215, 117.05653301333332 36.649665992222225, 117.05636601333333 36.64959499222223))"
G00AOI000006IN5Q,济南经十路智选假日酒店,3930,117.047481,36.648165,2460.393943,2021/5/20 18:25,2022/10/17 5:40,"POLYGON ((117.04729526333333 36.64800488111111, 117.04705701333333 36.64800099222222, 117.04704701333333 36.648320992222224, 117.0475677911111 36.648320381111105, 117.04791801333333 36.64831999222223, 117.04791601333334 36.648014992222215, 117.04729526333333 36.64800488111111))"
G00AOI000006BRWE,中惠泽石油加油站(燕山南站),3210,117.06488,36.650212,2417.45922,2019/12/4 18:20,2025/8/14 12:00,"POLYGON ((117.06537001333332 36.65010099222222, 117.06450501333333 36.650042992222225, 117.06434001333332 36.65024699222222, 117.06435101333334 36.65028899222222, 117.06437601333332 36.650305992222215, 117.06442301333333 36.650313992222216, 117.06532701333333 36.65038599222222, 117.06537001333332 36.65010099222222))"
G00AOI0000062VI5,爱驰精选酒店,3930,117.058181,36.648347,2410.897284,2018/2/5 17:40,2020/1/15 9:55,"POLYGON ((117.05838901333333 36.64809099222222, 117.05795101333332 36.648084992222216, 117.05793301333334 36.648089992222225, 117.05792506888889 36.64809604777778, 117.05791901333332 36.64810099222222, 117.05791843 36.64810274222222, 117.05791601333334 36.64810999222222, 117.05791401333335 36.64812999222222, 117.05792601333333 36.64854299222222, 117.05793101333335 36.648553992222226, 117.05793701333333 36.648562992222224, 117.05794901333333 36.648570992222226, 117.05795701333334 36.648576992222225, 117.05797301333332 36.64858299222222, 117.05798801333333 36.64858899222222, 117.05840101333334 36.648627992222224, 117.05841801333334 36.64862699222222, 117.05842901333332 36.64862199222222, 117.05843401333334 36.64861499222222, 117.05843801333333 36.64860699222222, 117.05844001333332 36.64858599222222, 117.05842701333333 36.64812299222222, 117.05842501333332 36.64810799222222, 117.05842101333333 36.64809999222222, 117.05841401333332 36.648095992222224, 117.05840501333333 36.64809299222222, 117.05838901333333 36.64809099222222))"
G00AOI000006GWSX,山东港航,4000,117.026782,36.642415,2406.455237,2021/4/29 21:32,2021/4/29 21:32,"POLYGON ((117.0270333188889 36.64218671444444, 117.02652806888888 36.642175325555556, 117.0265199022222 36.64217763111111, 117.02651095777777 36.64218310333333, 117.02650365222223 36.64218993666667, 117.02650031888889 36.64219635333333, 117.02648556888889 36.64260096444444, 117.02648840222223 36.64260777, 117.02649509666665 36.64261527, 117.02650356888887 36.64262154777778, 117.02651165222223 36.64262460333333, 117.02704273555555 36.64266432555556, 117.02705056888888 36.64266238111111, 117.02705918 36.64265727, 117.02706617999999 36.642650769999996, 117.02706918 36.642644686666664, 117.02706070777778 36.64220896444444, 117.02705751333335 36.64220232555555, 117.02705037444446 36.64219518666667, 117.02704154111112 36.64218935333333, 117.0270333188889 36.64218671444444))"
